Country,Region,Year,HDI,NMR,IMR,U5MR,5_14MR,AMR,LEB,LE_60,UA,OA,OBA,avg_BMI,ABS,HE_GDP,HE_CAP
Turkey,"Middle East",2016,0.787,6.5,10.8,12.5,2.3,104,76.4,21.2,1.5,66.9,32.2,27.9,96,4,520.2
Turkmenistan,"West Asia",2000,0.641,29.9,65.5,80.7,5.6,215,63.5,17,4.9,37.5,9.6,24.2,95,6.9,76.6
Turkmenistan,"West Asia",2001,0.645,29.4,63.8,78.4,5.4,210,64,17.2,4.8,38.1,9.9,24.3,95,8.1,123.7
Turkmenistan,"West Asia",2002,0.647,28.8,62.2,76.2,5.3,216,63.8,16.4,4.7,38.7,10.3,24.4,95,7,132.3
Turkmenistan,"West Asia",2003,0.649,28.3,60.6,74,5.3,218,64.3,16.4,4.6,39.4,10.7,24.5,95,8.5,208.9
Turkmenistan,"West Asia",2004,0.65,27.7,59.1,71.9,5.2,224,64.7,16.5,4.5,40,11.1,24.6,96,10.6,319.3
Turkmenistan,"West Asia",2005,0.652,27.1,57.5,69.7,5.1,234,64.5,16.3,4.4,40.7,11.5,24.7,96,9.6,345.1
Turkmenistan,"West Asia",2006,0.657,26.6,55.9,67.6,4.9,231,65,16.8,4.3,41.3,11.9,24.9,96,8.4,374.2
Turkmenistan,"West Asia",2007,0.659,26,54.5,65.6,4.7,226,65.1,16.8,4.2,42,12.3,25,96,5.3,281.9
Turkmenistan,"West Asia",2008,0.662,25.5,53,63.6,4.5,219,65.3,16.8,4.1,42.7,12.8,25.1,96,5.9,255.5
Turkmenistan,"West Asia",2009,0.668,25.1,51.4,61.4,4.3,196,66.3,17.5,4,43.4,13.3,25.2,96,4.8,194.3
Turkmenistan,"West Asia",2010,0.673,24.6,49.8,59.4,4.1,188,66.6,17.5,3.9,44.2,13.8,25.3,96,5,221.8
Turkmenistan,"West Asia",2011,0.68,24.1,48.4,57.5,4,190,66.8,17.4,3.8,45,14.3,25.5,96,4.9,276.7
Turkmenistan,"West Asia",2012,0.686,23.6,47.1,55.8,3.9,189,67.2,17.4,3.7,45.9,14.9,25.6,96,4.8,318.8
Turkmenistan,"West Asia",2013,0.692,23.2,45.7,54,3.8,196,67.3,17.3,3.6,46.7,15.5,25.8,96,5.2,376.2
Turkmenistan,"West Asia",2014,0.697,22.7,44.4,52.2,3.7,199,67.4,17.2,3.4,47.7,16.1,25.9,96,5.5,437.8
Turkmenistan,"West Asia",2015,0.701,22.2,43,50.5,3.7,198,67.8,17.2,3.3,48.6,16.8,26.1,97,6.3,405.1
Turkmenistan,"West Asia",2016,0.705,21.8,41.7,48.8,3.6,191,68.2,17.4,3.2,49.6,17.5,26.2,97,6.2,421.1
Ukraine,"Eastern Europe",2000,0.671,11,15.8,18.5,3.8,258,67.5,16.7,1.7,54.8,20.4,25.9,95,5.3,35.1
Ukraine,"Eastern Europe",2001,0.681,10.5,15.1,17.6,3.7,254,67.7,16.8,1.7,55.1,20.6,26,95,5.5,44.8
Ukraine,"Eastern Europe",2002,0.689,10,14.4,16.8,3.6,257,67.5,16.7,1.7,55.4,20.9,26,95,5.8,52.9
Ukraine,"Eastern Europe",2003,0.699,9.4,13.7,15.9,3.5,258,67.4,16.5,1.7,55.7,21.1,26.1,95,6.3,68.9
Ukraine,"Eastern Europe",2004,0.706,9,13,15.2,3.5,269,67.3,16.6,1.6,56.1,21.4,26.2,95,5.9,84.6
Ukraine,"Eastern Europe",2005,0.715,8.6,12.5,14.5,3.4,280,66.9,16.5,1.6,56.4,21.7,26.2,95,6.1,116.3
Ukraine,"Eastern Europe",2006,0.721,8.2,12,13.9,3.3,268,67.6,17,1.6,56.8,22,26.3,95,6.2,148.3
Ukraine,"Eastern Europe",2007,0.729,7.9,11.6,13.4,3.1,278,67.4,17.1,1.6,57.2,22.3,26.3,95,5.8,185.8
Ukraine,"Eastern Europe",2008,0.733,7.6,11.1,12.9,3,275,67.8,17.3,1.5,57.6,22.6,26.4,95,5.3,215.7
Ukraine,"Eastern Europe",2009,0.727,7.3,10.6,12.3,2.8,235,69.3,17.5,1.5,58,23,26.5,95,6.4,168.2
Ukraine,"Eastern Europe",2010,0.733,6.9,10.1,11.7,2.7,218,69.9,17.5,1.5,58.5,23.3,26.5,96,6.4,188.7
Ukraine,"Eastern Europe",2011,0.738,6.6,9.6,11.2,2.5,209,70.6,18.1,1.4,59,23.7,26.6,96,6.2,223.3
Ukraine,"Eastern Europe",2012,0.743,6.3,9.2,10.7,2.4,211,70.7,18.2,1.4,59.6,24.2,26.6,96,6.8,262.5
Ukraine,"Eastern Europe",2013,0.745,6,8.8,10.2,2.2,207,71,18.4,1.4,60.1,24.6,26.7,96,6.9,281.9
Ukraine,"Eastern Europe",2014,0.748,5.8,8.4,9.8,2.2,212,70.8,18.5,1.3,60.7,25.1,26.8,96,6.1,182.6
Ukraine,"Eastern Europe",2015,0.743,5.6,8.1,9.4,2,188,72.1,18.9,1.3,61.3,25.6,26.8,96,6.1,125
Ukraine,"Eastern Europe",2016,0.746,5.4,7.8,9.1,1.8,180,72.5,19.1,1.3,61.9,26.1,26.9,96,6.1,131.5
"United Arab Emirates","Middle East",2000,0.798,5.9,9.7,11.2,1.3,107,74.3,18.5,3,54.1,19.7,27.2,100,3.5,781.8
"United Arab Emirates","Middle East",2001,0.803,5.7,9.4,10.9,1.4,104,74.5,18.6,2.9,55,20.3,27.3,100,2.5,771.7
"United Arab Emirates","Middle East",2002,0.808,5.5,9.1,10.6,1.4,101,74.7,18.7,2.8,56,21,27.4,100,2.7,851
"United Arab Emirates","Middle East",2003,0.813,5.4,8.9,10.3,1.5,98,74.8,18.8,2.7,56.8,21.6,27.4,100,2.6,879.4
"United Arab Emirates","Middle East",2004,0.818,5.2,8.6,10,1.6,94,75.1,18.9,2.7,57,22,27.5,100,2.5,890.3
"United Arab Emirates","Middle East",2005,0.825,5,8.3,9.7,1.7,91,75.3,19,2.7,56.6,21.9,27.5,100,2.3,915.1
"United Arab Emirates","Middle East",2006,0.83,4.9,8.1,9.4,1.7,88,75.5,19.1,2.7,55.8,21.7,27.4,100,2.3,985.3
"United Arab Emirates","Middle East",2007,0.835,4.7,7.8,9.1,1.8,86,75.7,19.2,2.8,55.1,21.5,27.4,100,2.6,1094.8
"United Arab Emirates","Middle East",2008,0.838,4.6,7.6,8.8,1.9,85,75.9,19.3,2.8,54.8,21.5,27.4,100,2.9,1340
"United Arab Emirates","Middle East",2009,0.835,4.5,7.4,8.6,2,83,76.1,19.4,2.7,55.1,21.8,27.4,100,4,1339.4
"United Arab Emirates","Middle East",2010,0.836,4.3,7.2,8.4,2.1,81,76.3,19.5,2.6,55.8,22.5,27.5,100,3.9,1359
"United Arab Emirates","Middle East",2011,0.841,4.3,7.1,8.3,2.2,80,76.5,19.7,2.5,57.1,23.4,27.7,100,3.7,1484
"United Arab Emirates","Middle East",2012,0.846,4.3,7,8.2,2.3,79,76.6,19.8,2.3,58.6,24.5,27.8,100,3.4,1441.6
"United Arab Emirates","Middle East",2013,0.851,4.3,7.1,8.3,2.4,78,76.8,19.9,2.1,60.5,25.8,28,100,3.6,1556.3
"United Arab Emirates","Middle East",2014,0.855,4.4,7.2,8.5,2.6,76,76.9,20,2,62.4,27.2,28.2,100,3.7,1613.4
"United Arab Emirates","Middle East",2015,0.86,4.5,7.5,8.7,2.7,75,77,20.1,1.8,64.2,28.6,28.4,100,3.5,1402
"United Arab Emirates","Middle East",2016,0.862,4.7,7.7,9,2.9,74,77.2,20.2,1.7,65.9,29.9,28.6,100,3.7,1100.7
"United Kingdom","Western Europe",2000,0.867,3.8,5.5,6.5,0.8,88,77.9,21.4,1.5,57.5,19.8,26.5,99,6,1672.5
"United Kingdom","Western Europe",2001,0.871,3.7,5.4,6.4,0.8,88,78.2,21.7,1.5,58.2,20.3,26.6,99,6.4,1736.5
"United Kingdom","Western Europe",2002,0.874,3.6,5.3,6.3,0.9,87,78.3,21.8,1.4,58.8,20.9,26.7,99,6.6,1964.8
"United Kingdom","Western Europe",2003,0.878,3.6,5.3,6.3,0.9,86,78.4,21.9,1.4,59.5,21.5,26.8,99,6.9,2347.6
"United Kingdom","Western Europe",2004,0.886,3.5,5.3,6.2,0.9,82,79,22.3,1.4,60.1,22.1,26.9,99,7.1,2835.8
"United Kingdom","Western Europe",2005,0.891,3.5,5.1,6,0.9,81,79.1,22.5,1.3,60.7,22.7,27,99,7.2,3017.1
"United Kingdom","Western Europe",2006,0.889,3.4,5,5.9,1,81,79.5,22.9,1.3,61.3,23.2,27,99,7.4,3262.6
"United Kingdom","Western Europe",2007,0.892,3.3,4.9,5.8,1,79,79.7,23,1.3,61.9,23.8,27.1,99,7.5,3756.3
"United Kingdom","Western Europe",2008,0.896,3.2,4.8,5.6,1.1,78,79.9,23.2,1.3,62.5,24.4,27.2,99,7.7,3615.6
"United Kingdom","Western Europe",2009,0.899,3.1,4.6,5.4,1.1,76,80.4,23.6,1.2,63.1,25,27.2,99,8.6,3272.6
"United Kingdom","Western Europe",2010,0.905,3,4.4,5.2,1.1,74,80.6,23.7,1.2,63.6,25.7,27.3,99,8.5,3306.8
"United Kingdom","Western Europe",2011,0.899,3,4.2,5,1.2,71,81.1,24,1.2,64.2,26.3,27.3,99,8.5,3501.5
"United Kingdom","Western Europe",2012,0.898,2.9,4.1,4.8,1.2,69,81.1,24,1.1,64.8,26.9,27.3,99,8.5,3532.1
"United Kingdom","Western Europe",2013,0.915,2.8,3.9,4.6,1.2,69,81.2,24.1,1.1,65.4,27.5,27.4,99,9.9,4193.7
"United Kingdom","Western Europe",2014,0.919,2.7,3.8,4.5,1.3,68,81.4,24.3,1.1,66,28.2,27.4,99,9.8,4566.7
"United Kingdom","Western Europe",2015,0.918,2.7,3.8,4.5,1.3,69,81.1,24,1.1,66.6,28.9,27.4,99,9.9,4355.8
"United Kingdom","Western Europe",2016,0.92,2.7,3.7,4.4,1.3,67,81.4,24.2,1,67.2,29.5,27.5,99,10,4920
"United States","North America",2000,0.885,4.6,7.1,8.4,1.3,114,76.9,21.6,1.6,60.1,26.1,27.6,100,12.5,4561.9
"United States","North America",2001,0.887,4.6,7,8.3,1.3,116,77,21.8,1.5,60.9,26.9,27.8,100,13.2,4912.7
"United States","North America",2002,0.889,4.7,6.9,8.2,1.3,115,77.1,21.9,1.5,61.7,27.7,27.9,100,14,5330
"United States","North America",2003,0.893,4.6,6.8,8.1,1.3,114,77.3,22,1.4,62.4,28.4,28,100,14.5,5738.9
"United States","North America",2004,0.895,4.5,6.9,8.1,1.3,111,77.7,22.3,1.4,63.1,29.2,28.1,100,14.5,6101.5
"United States","North America",2005,0.898,4.5,6.8,8,1.3,112,77.6,22.3,1.4,63.8,29.9,28.3,100,14.5,6453.1
"United States","North America",2006,0.901,4.5,6.7,7.9,1.3,113,77.9,22.7,1.3,64.4,30.6,28.4,100,14.7,6820.6
"United States","North America",2007,0.905,4.5,6.5,7.7,1.4,110,78.2,22.9,1.3,65.1,31.3,28.5,100,14.9,7176.6
"United States","North America",2008,0.91,4.4,6.5,7.6,1.4,108,78.3,22.9,1.3,65.7,32,28.6,100,15.3,7420.1
"United States","North America",2009,0.91,4.2,6.4,7.5,1.5,108,78.6,23.2,1.3,66.3,32.7,28.6,100,16.3,7696.5
"United States","North America",2010,0.914,4,6.2,7.3,1.5,105,78.7,23.2,1.2,66.9,33.4,28.7,100,16.4,7949.9
"United States","North America",2011,0.917,4,6.1,7.2,1.6,106,78.8,23.3,1.2,67.5,34,28.8,100,16.4,8160.8
"United States","North America",2012,0.918,4,6.1,7.1,1.6,105,79,23.4,1.2,68,34.7,28.9,100,16.4,8432.5
"United States","North America",2013,0.916,4,6,7,1.7,105,78.9,23.4,1.2,68.6,35.4,28.9,100,16.3,8634.6
"United States","North America",2014,0.918,3.9,5.9,6.9,1.7,106,79,23.5,1.2,69.1,36,29,100,16.5,9059.5
"United States","North America",2015,0.92,3.8,5.8,6.8,1.8,110,78.6,23.3,1.1,69.6,36.7,29,100,16.8,9535.9
"United States","North America",2016,0.922,3.7,5.7,6.7,1.8,114,78.5,23.3,1.1,70.2,37.3,29.1,100,16.7,10002.8
Uruguay,"South America",2000,0.742,8.3,14.8,17,2.6,134,74.8,20.7,1.8,55,21,26,94,9.1,624
Uruguay,"South America",2001,0.746,8.1,14.4,16.6,2.5,127,74.9,20.6,1.8,55.7,21.4,26.1,94,9.7,607.5
Uruguay,"South America",2002,0.747,8,14.1,16.2,2.5,129,75,20.8,1.7,56.3,21.9,26.2,94,9.8,401
Uruguay,"South America",2003,0.75,7.7,13.7,15.8,2.4,125,75,20.5,1.6,57,22.4,26.3,94,10.1,365.1
Uruguay,"South America",2004,0.754,7.3,13.2,15.2,2.4,125,75.1,20.7,1.6,57.7,22.9,26.4,94,9.2,378.8
Uruguay,"South America",2005,0.756,6.8,12.5,14.4,2.3,125,75.4,20.9,1.5,58.3,23.4,26.5,94,8.6,450.8
Uruguay,"South America",2006,0.761,6.3,11.7,13.5,2.3,118,76,21.3,1.4,58.9,23.9,26.6,95,8.9,526
Uruguay,"South America",2007,0.762,5.7,10.9,12.7,2.2,124,75.2,20.7,1.4,59.5,24.4,26.7,95,7.9,556.6
Uruguay,"South America",2008,0.766,5.3,10.2,11.9,2.2,119,76.2,21.6,1.3,60.1,24.9,26.8,95,7.9,719.8
Uruguay,"South America",2009,0.778,5,9.7,11.2,2.1,118,76.3,21.8,1.3,60.7,25.4,26.9,95,8.5,797.7
Uruguay,"South America",2010,0.773,4.9,9.2,10.7,2.1,118,76,21.4,1.2,61.2,25.9,27,95,8.4,1001.9
Uruguay,"South America",2011,0.782,4.8,8.8,10.2,2,117,76.3,21.7,1.2,61.8,26.4,27.1,95,8.3,1181.1
Uruguay,"South America",2012,0.79,4.9,8.5,9.9,2,118,76.2,21.6,1.2,62.3,26.8,27.2,95,8.9,1286.5
Uruguay,"South America",2013,0.797,5,8.2,9.6,1.9,117,76.5,21.9,1.1,62.9,27.3,27.3,95,9.1,1431.3
Uruguay,"South America",2014,0.801,5,8,9.3,1.9,114,76.9,22.2,1.1,63.4,27.8,27.4,96,9.1,1405.7
Uruguay,"South America",2015,0.8,4.9,7.6,8.9,1.8,114,76.8,22.1,1,64,28.4,27.5,96,9.2,1281.3
Uruguay,"South America",2016,0.802,4.8,7.3,8.6,1.7,114,77.1,22.3,1,64.5,28.9,27.6,96,9.2,1303.9
Uzbekistan,"East Asia",2000,0.595,28.4,52,62.3,4.6,183,67.3,17.9,5.1,34.8,8.4,24.3,89,5.3,29.3
Uzbekistan,"East Asia",2001,0.602,27.7,50.1,59.8,4.3,177,67.8,18.2,5,35.3,8.6,24.4,91,5.3,24.3
Uzbekistan,"East Asia",2002,0.609,26.9,48.1,57.1,4,176,67.7,17.7,4.9,35.9,8.9,24.5,93,5.4,20.5
Uzbekistan,"East Asia",2003,0.614,26,46,54.4,3.8,173,68.1,17.7,4.8,36.4,9.3,24.6,94,5.4,21.2
Uzbekistan,"East Asia",2004,0.621,25.2,44,51.7,3.6,174,68.9,18.3,4.7,37,9.6,24.7,96,5.3,24.2
Uzbekistan,"East Asia",2005,0.628,24.2,41.9,49,3.5,183,68.4,17.6,4.6,37.5,9.9,24.8,98,5.3,28.8
Uzbekistan,"East Asia",2006,0.634,23.3,39.8,46.3,3.4,174,69.1,17.8,4.5,38.1,10.3,25,100,5.6,35.3
Uzbekistan,"East Asia",2007,0.646,22.4,37.6,43.7,3.4,165,69.7,18,4.5,38.7,10.7,25.1,100,4.9,40
Uzbekistan,"East Asia",2008,0.653,21.5,35.6,41.1,3.4,157,70.4,18.2,4.4,39.3,11.1,25.2,100,5,51.2
Uzbekistan,"East Asia",2009,0.659,20.5,33.6,38.6,3.4,149,71,18.5,4.3,40,11.5,25.4,100,5.1,61.1
Uzbekistan,"East Asia",2010,0.666,19.4,31.6,36.2,3.4,145,70.9,18,4.2,40.7,11.9,25.5,100,5.5,74.3
Uzbekistan,"East Asia",2011,0.674,18.2,29.6,33.8,3.4,144,71,17.9,4.1,41.4,12.4,25.7,100,5.6,86.7
Uzbekistan,"East Asia",2012,0.683,17,27.8,31.6,3.4,145,71.2,18,4,42.2,12.9,25.8,100,6,103.1
Uzbekistan,"East Asia",2013,0.69,15.8,26,29.5,3.4,141,71.6,18.3,3.9,43,13.5,26,100,5.9,112
Uzbekistan,"East Asia",2014,0.695,14.8,24.3,27.5,3.4,139,71.9,18.4,3.8,43.9,14.1,26.2,100,5.9,122.6
Uzbekistan,"East Asia",2015,0.698,13.8,22.7,25.6,3.4,133,72.1,18.3,3.7,44.7,14.7,26.3,100,6.2,133.9
Uzbekistan,"East Asia",2016,0.703,12.9,21.3,23.9,3.4,131,72.3,18.4,3.6,45.7,15.3,26.5,100,6.3,135.4
Venezuela,"South America",2000,0.672,10.9,18.5,21.7,3.7,173,72.2,20.3,2.4,53.4,18.1,26.1,87,4.4,210.3
Venezuela,"South America",2001,0.68,10.5,17.9,21,3.7,175,72.1,20.3,2.3,54.1,18.6,26.1,88,4.7,229.8
Venezuela,"South America",2002,0.688,10,17.4,20.4,3.7,175,72.7,21,2.2,54.7,19,26.2,89,4.4,161.1
Venezuela,"South America",2003,0.687,9.9,16.9,19.8,3.6,180,72,20.4,2.2,55.3,19.4,26.2,89,4.4,142.1
Venezuela,"South America",2004,0.7,10.1,16.4,19.2,3.6,168,73,20.9,2.1,55.9,19.9,26.3,90,4.2,179.2
Venezuela,"South America",2005,0.714,10.4,15.9,18.5,3.5,164,73.4,21.1,2,56.5,20.3,26.3,90,4,219.8
Venezuela,"South America",2006,0.727,10.3,15.4,17.9,3.5,168,73.5,21.4,2,57.1,20.7,26.4,91,4.1,277.9
Venezuela,"South America",2007,0.744,10,15,17.4,3.4,170,73.3,21.4,1.9,57.6,21.1,26.4,91,4.5,376.7
Venezuela,"South America",2008,0.753,9.9,14.6,17,3.3,173,73.2,21.3,1.9,58.2,21.6,26.4,92,4.4,495.1
Venezuela,"South America",2009,0.753,9.9,14.4,16.8,3.2,170,73.5,21.6,1.8,58.8,22,26.5,93,5.1,590.4
Venezuela,"South America",2010,0.759,10.1,14.3,16.6,3.1,162,73.6,21.3,1.8,59.3,22.4,26.5,93,4.5,614.1
Venezuela,"South America",2011,0.771,10.3,14.3,16.6,3,160,73.7,21.2,1.7,59.9,22.9,26.5,94,4.8,519.9
Venezuela,"South America",2012,0.774,10.7,14.6,17,3,163,73.6,21.4,1.7,60.4,23.3,26.5,94,3.7,474.2
Venezuela,"South America",2013,0.776,11.4,15.4,17.9,3,159,73.9,21.6,1.6,61,23.8,26.6,95,3.5,429.9
Venezuela,"South America",2014,0.778,12.6,16.9,19.7,3,159,73.9,21.5,1.6,61.5,24.3,26.6,95,3.6,569.5
Venezuela,"South America",2015,0.775,14.5,19.2,22.5,3,158,73.9,21.5,1.6,62.1,24.7,26.6,95,3.2,973
Venezuela,"South America",2016,0.766,17,22.2,26.4,3.1,157,74.1,21.6,1.5,62.6,25.2,26.7,95,3.3,879.2
